Type;CurrentTime;ClientID;PacketID;PacketType;MessageID;PacketTimeQueued;PacketTimeSent;PacketTimeDelivered;TotalFragments;PrOthers;PrSenderA;PrSenderB;RealSenderLabel;Route;PoolSizes
RCV_PKT_REAL;628.3824142275118;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;aed735b2670b2c936b69939b78b6678bf0c2fc9869fec5cfd579300df9007395;REAL;bd8f30b169046c2d7904e9fe2175ead92e6c422ea98d9f59774144a1faf05643;628.0;628.1312534279784;628.3824142275118;1;0.9862399451280194;0.013681887782034911;7.816708994632402e-05;1;[M2, M3, M7, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;629.4850605202768;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;10d25c131f91130eb50f05e920d436bebaf6fcdc48d78709403316175a95a67f;REAL;d56b703915675b0e48c1ba3557bad5c5dff75685967be2ea516f444da929de1e;629.0;629.3336442430854;629.4850605202768;1;0.9904901983806514;0.009509794182698322;7.4366504950976695e-09;1;[M1, M3, M7, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;630.8850818620298;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;bc7773e17f35cde689a7d49f8e87580ea425531f6a5a935ecfd893ae953ac59f;REAL;8f8b955facf16739a125e99de45f8179c2c14aa25e2fd503bbfa3a689ad26f3c;630.0;630.2011578965944;630.8850818620298;1;0.9782050759439541;0.01663764243065723;0.005157281625388781;1;[M0, M4, M7, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;631.7174886567826;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;0b9528d8b0c5f959e9c9a121424409021a94a733e90c43216dcf5c03eabb21e9;REAL;f64d84c37a613059cdfc36b1a53f411c62c8474d912b14ab9a928dc6300c143b;631.0;631.4714801337531;631.7174886567826;1;0.9875028308441454;0.009655966162783672;0.002841202993070806;1;[M1, M5, M6, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;632.666514276141;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;fbca38070368e4c8e53a2c6a612ecde1a644fb7ae781d087efbe15ec63e11bfb;REAL;ee551bf05da55dad334739efde14a4dc727545608782b41f42fa843739260ba4;632.0;632.3945880112162;632.666514276141;1;0.9952696060075695;0.004461031742345583;0.00026936225008488974;1;[M1, M4, M6, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;633.5339981839923;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;7642450b9fc7502a3fe45749796961fae1a7141a0c0309b5f9eec18de132295d;REAL;de1a8c99abbda9b978d3fdbb14c15785f9165128a86a77341b35c4ce1966a8f9;633.0;633.1271106965492;633.5339981839923;1;0.9838754755549178;0.01193017213985732;0.0041943523052246825;1;[M0, M4, M6, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;634.347814870665;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;2e7ca341ccf2e0032e63e430d5d6650e3d9a1673f921f5cc2d103b42f0849161;REAL;94671fd6e5217ea9c2dd346975f57a2badf97561fa32b8b905313583e10442fa;634.0;634.1757303724585;634.347814870665;1;0.9792179554244455;0.017305278795080172;0.0034767657804741525;1;[M0, M3, M7, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;636.186624848117;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;645b931940966ad9d82814a35a1438195feb5005bc306cac22268e749db65b70;REAL;f03cf9e905b62de3d5394b575a582cb5e54e56db9068919360518bb31b62dd4e;635.0;635.9146796665582;636.186624848117;1;0.9778640552513888;0.012659962138838224;0.00947598260977311;1;[M1, M4, M8, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;636.3236232897095;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;716be1361da2ee7a01115815e07e22c67f9d8eb1d84dface74bcd679599fe69a;REAL;328a65317b6bb197c6cb7f058b81ae072bf067414c154b70e226b12e74c22395;636.0;636.1204236518879;636.3236232897095;1;0.9646266140324933;0.03134133664263921;0.004032049324867418;1;[M1, M3, M7, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;637.4526291666866;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;0023454a12e46213128681e8bf5b237b01ff5799ab92f0891e95aa0bcdd8d0f6;REAL;dc9eaf06f91ab4f02d2392214cc3c1b2d68a512f77ec44778c78c3016b834fd6;637.0;637.1788545426878;637.4526291666866;1;0.9912420536985309;0.008757485724578585;4.6057689076841083e-07;1;[M1, M4, M6, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
